secucode,total_volume,total_trades,big_buy_non_big_sell,non_big_buy_big_sell,big_buy_big_sell,long_buy_non_long_sell,non_long_buy_long_sell,long_buy_long_sell,VolumeBigOrigin,VolumeBig,VolumeLong,VolumeLongBig,VolumeLongBigSelect,BB0_BS0_LB0_LS0,BB0_BS0_LB0_LS1,BB0_BS0_LB1_LS0,BB0_BS0_LB1_LS1,BB0_BS1_LB0_LS0,BB0_BS1_LB0_LS1,BB0_BS1_LB1_LS0,BB0_BS1_LB1_LS1,BB1_BS0_LB0_LS0,BB1_BS0_LB0_LS1,BB1_BS0_LB1_LS0,BB1_BS0_LB1_LS1,BB1_BS1_LB0_LS0,BB1_BS1_LB0_LS1,BB1_BS1_LB1_LS0,BB1_BS1_LB1_LS1,验证_VolumeLongBig,验证_VolumeBigOrigin,订单类型总和
688137,678554,1620,0.10647789269534923,0.2358692160093375,0.3194911532464623,0.12137722274129988,0.2015285445226172,0.015253023340810017,0.9813294151976113,-0.022855955458224386,0.3534118139455371,0.3305558584873127,0.04489075298355032,0.2286302932412159,0.048108182989120986,0.05673682566162752,0.004686436156886556,0.14400327755786568,0.07999215979863061,0.011243025610341992,0.0006307530424991968,0.05708904523442497,0.00848716535456279,0.03440256781332068,0.00649911429304079,0.23211859336176635,0.06494103638030282,0.018994803656009692,0.003436719848383474,0.3305558584873127,0.9813294151976113,0.9999999999999999
688220,9100269,30461,0.20208435596793897,0.16618080190816337,0.2806693955969873,0.17221260162749036,0.17153207229368714,0.01308280007986577,0.9296039490700769,-0.08759576227911509,0.369910274080909,0.2823145118017939,0.059645028075543706,0.250992470662131,0.05056059331872497,0.04669180658286035,0.002820575963194055,0.10290399107982412,0.056862494943830784,0.005319842743110121,0.0010944731413983478,0.12498465704695103,0.006824413651948091,0.06880027392596856,0.0014750113430712873,0.16429140721005062,0.057284570379183296,0.05140067837555132,0.007692739632202081,0.2823145118017939,0.9296039490700769,1.0000000000000002
688223,64869337,30268,0.18696721071775407,0.2660575827990966,0.4079403031358252,0.2749805967648475,0.2365424977289347,0.004766535535888089,1.2689053997885011,-0.045084490381025466,0.5210561655655583,0.47597167518453287,0.08835288080715238,0.07240026208376386,0.03472686949151338,0.03175529603455019,0.00015247573749674673,0.1429711852920587,0.10138070318184383,0.02049253255047142,0.0012131617747226243,0.10039116015630004,0.007146334792970059,0.07917010158435872,0.00025961418412523624,0.16794776243820714,0.09328859026260743,0.14356266659546713,0.003141283839543481,0.47597167518453287,1.2689053997885011,1.0
688267,5156536,12330,0.2429832740428846,0.15263405510986444,0.37351916092508614,0.24845012233018446,0.19334820895267676,0.02596704454308086,1.1426556510029213,-0.022098168227662918,0.49373242036902293,0.47163425214136,0.07710214764330163,0.16046179062843738,0.03627764840582903,0.03176298972798794,0.0023610811599104513,0.07132462567894415,0.07713065515299418,0.002599419455231186,0.0015793548226949255,0.1176545650025521,0.009172436690057045,0.11263123150890443,0.003525040841371029,0.18279364286412428,0.07076746870379651,0.1014564816380609,0.018501567719104453,0.47163425214136,1.1426556510029213,1.0
688275,12860879,34394,0.21808773723786687,0.1645587366151256,0.3714403968811152,0.22710275090839435,0.19406628427186043,0.01735005826584637,1.1255272676152228,-0.011206076971877255,0.45586915171194753,0.4446630747400703,0.07674634058838435,0.1744905616482357,0.037456926544445365,0.031097485638423315,0.0028681554347879334,0.09142158945745466,0.0649230118718946,0.006643091813553335,0.0015710434722230105,0.12146852481856023,0.0074715732882643555,0.08699522015563634,0.002152418975405958,0.17410023062964824,0.0842147725672561,0.10236695330078138,0.010758440383429468,0.4446630747400703,1.1255272676152228,0.9999999999999998
688361,2196727,7585,0.1290838597604527,0.1366287208196558,0.3145101780967776,0.20261598277801474,0.12567424172416508,0.006294819520131541,0.8947329367736637,0.04879759751666912,0.3408798635424429,0.389677461059112,0.0441189096323758,0.31188536399834843,0.05755608229880181,0.048341009146789744,0.00199478587917388,0.10264270435060888,0.025704149855671644,0.007839390147250887,0.000442476466124375,0.06563355391908052,0.005217307385032369,0.056148078482214675,0.002084919974125142,0.18525333370965077,0.037196702184659265,0.09028750500175943,0.0017726372007081444,0.389677461059112,0.8947329367736637,1.0
688439,2225845,5529,0.17815391458075472,0.18009519980052519,0.34278801983067103,0.22039899453915254,0.1966008414781802,0.017810314734404236,1.043825154042622,-0.0154610945506089,0.45262046548614115,0.43715937093553225,0.06840925581071458,0.20894581608333015,0.04616718594511298,0.040974551237844506,0.0028753125217613985,0.10663860241840739,0.06439352246000957,0.006737216652552177,0.0023258582695560564,0.09223508375470889,0.006549872071056161,0.07717833002747271,0.0021906287275169655,0.1573703469918166,0.07949026100200149,0.09550889662128316,0.010418515215569817,0.43715937093553225,1.043825154042622,1.0
688466,524259,1433,0.15687856574708303,0.17172237386482636,0.30551120724679975,0.16174448125830934,0.20459543851416953,0.020451723289442815,0.9396233541055089,-0.02308973236510964,0.4072433663513645,0.38415363398625485,0.059247814534419053,0.2663416364812049,0.04931913424471492,0.04662580899898714,0.0036012734163838865,0.09383148405654457,0.065107132161775,0.011353167041481406,0.0014305906050253788,0.08932798483192468,0.00769276254675647,0.05788551078760689,0.001972307580794989,0.16370725156840416,0.08247640956092313,0.04587999443023391,0.01344755168723856,0.38415363398625485,0.9396233541055089,1.0
688550,2181839,4511,0.18989210477950022,0.1586395696474396,0.3868878501117635,0.20765968524716993,0.20214232122535164,0.02614491720058171,1.1223073746504668,0.03835617568482369,0.462091840873685,0.5004480165585087,0.07364585562912754,0.18241905108488757,0.043794248796542735,0.03436825540289636,0.003998920176969978,0.06776852004203793,0.08306754073054887,0.004617205944159949,0.00318630293069287,0.10606969625164826,0.00799600703809951,0.07268959808675159,0.0031368034030008632,0.20779580894832295,0.06728452466016054,0.09598462581336203,0.015822890689918,0.5004480165585087,1.1223073746504668,1.0
688600,1330953,2832,0.1314148583759156,0.16295541615669373,0.4480646574296763,0.16618994059144088,0.22274490534226227,0.02991841184474583,1.1904995893919619,0.153694382897067,0.4487716696231948,0.6024660525202619,0.07002982073747158,0.18598928737528672,0.031858375164262,0.036113972469350906,0.0036034330288146916,0.06985896571854903,0.08731938693552665,0.0037950250685035458,0.001982038434114503,0.07003177422493506,0.003474202319691229,0.055990707410404426,0.0019181744208848848,0.2552667149027802,0.1000929409227824,0.07029023564318199,0.022414765960931754,0.6024660525202619,1.1904995893919619,1.0
