secucode,total_volume,total_trades,buy_big_threshold,sell_big_threshold,buy_long_threshold,sell_long_threshold,big_buy_non_big_sell,non_big_buy_big_sell,big_buy_big_sell,long_buy_non_long_sell,non_long_buy_long_sell,long_buy_long_sell,VolumeBigOrigin,VolumeBig,VolumeLong,VolumeLongBig,VolumeLongBigSelect,big_order_ratio_buy,big_order_ratio_sell,long_order_ratio_buy,long_order_ratio_sell,BB0_BS0_LB0_LS0,BB0_BS0_LB0_LS1,BB0_BS0_LB1_LS0,BB0_BS0_LB1_LS1,BB0_BS1_LB0_LS0,BB0_BS1_LB0_LS1,BB0_BS1_LB1_LS0,BB0_BS1_LB1_LS1,BB1_BS0_LB0_LS0,BB1_BS0_LB0_LS1,BB1_BS0_LB1_LS0,BB1_BS0_LB1_LS1,BB1_BS1_LB0_LS0,BB1_BS1_LB0_LS1,BB1_BS1_LB1_LS0,BB1_BS1_LB1_LS1,验证_复合因子,验证_传统大单,订单类型总和
002046,32143358,59694,2506.8295456738174,2427.158513802591,-1.0603821073816224,-0.14210494021619158,0.21332369816495214,0.2003106209376133,0.37527323685347375,0.0,0.0,1.0,1.164180792809513,-0.03836108224909168,2.0,1.9616389177509084,0.07505464737069475,0.3261801856132945,0.2604114316346702,1.0,1.0,0.0,0.0,0.0,0.2110924440439608,0.0,0.0,0.0,0.2003106209376133,0.0,0.0,0.0,0.21332369816495214,0.0,0.0,0.0,0.37527323685347375,1.9616389177509084,1.164180792809513,1.0
002114,75656056,70334,4034.155683768749,5186.215541799066,-2.1239736463121646,-0.12921766177333716,0.19958280669560677,0.18598487343828762,0.4353861639311465,0.0,0.0,1.0,1.2563400079961875,0.04981848379725207,2.0,2.049818483797252,0.0870772327862293,0.27403531720078483,0.33032388318594136,1.0,1.0,0.0,0.0,0.0,0.17904615593495912,0.0,0.0,0.0,0.18598487343828762,0.0,0.0,0.0,0.19958280669560677,0.0,0.0,0.0,0.4353861639311465,2.049818483797252,1.2563400079961875,1.0
002153,80845837,72839,3755.447096404462,5387.657795867494,-1.3834531834171522,0.23296816098114137,0.21957526396813729,0.19861576793372798,0.4103381476525501,0.7496861712248709,0.0,0.25031382877512914,1.2388673272069655,-0.007852884249315129,1.2503138287751292,1.2424609445258141,0.08206762953051003,0.2974642705144222,0.3530663518170211,1.0,0.2542182072790675,0.0,0.0,0.12883734508185005,0.04263347536373456,0.0,0.0,0.12192552351211355,0.07669024442161444,0.0,0.0,0.20693914023056004,0.012636123737577236,0.0,0.0,0.2919841624003472,0.1183539852522029,1.2424609445258141,1.2388673272069655,0.9999999999999999
002172,15256101,18935,3167.488040562712,4013.6374828912953,-0.24544947871471967,-0.4857440304104301,0.18550604771166632,0.27470977020930837,0.39692979221886376,0.0,0.0,1.0,1.2540754023587022,-0.06328602570211089,2.0,1.9367139742978892,0.07938595844377275,0.3002904673884341,0.39836282017428043,1.0,1.0,0.0,0.0,0.0,0.14285438986016152,0.0,0.0,0.0,0.27470977020930837,0.0,0.0,0.0,0.18550604771166632,0.0,0.0,0.0,0.39692979221886376,1.9367139742978892,1.2540754023587022,1.0
002215,13056336,16163,3417.624234434612,2767.4284913383717,1.0242587247304598,-0.12992892578950643,0.2109654653495437,0.17821998453471172,0.46208216455213774,0.0,0.6988972250714136,0.3011027749285864,1.313349778988531,0.07289671466788233,1.3011027749285864,1.3739994895964687,0.05836246861294012,0.3809936274206521,0.3017385386376292,0.24933490069912764,1.0,0.0,0.12443000854144685,0.0,0.02430237702215997,0.0,0.17026982148743722,0.0,0.007950163047274519,0.0,0.1064109410174493,0.0,0.10455452433209439,0.0,0.29778645402508025,0.0,0.16429571052705752,1.3739994895964687,1.313349778988531,1.0
002448,10420200,15493,2760.319819129997,2649.7791684618674,0.7756685847406644,0.04726933590117621,0.2083261357747452,0.17839388879292145,0.4792326442870578,0.26843054835799696,0.27280666397957815,0.029001362737759353,1.3451853131417821,0.09251261971939118,0.5992399378130937,0.6917525575324849,0.020053357900999977,0.36080810688698123,0.34989995481830505,0.24056025301749176,0.2994255470212354,0.07689871595554788,0.031055066121571565,0.025114681100170823,0.0009788679679852595,0.07270493848486594,0.09880808429780619,0.006228287364925817,0.0006525786453235062,0.09522849849331107,0.006996026947659354,0.10461411489222856,0.0014874954415462275,0.18492927199094067,0.13594748661254102,0.13247346500067178,0.025882420682904358,0.6917525575324849,1.3451853131417821,1.0
002495,87363489,44609,6085.104119972486,12083.060132978455,0.15217761079985875,-0.45921951632146696,0.2072629677141214,0.2269895608221416,0.4528518772870896,0.0,0.7582507722419374,0.24174922775806265,1.3399562831104421,0.018599348750826583,1.2417492277580626,1.260348576508889,0.04661565885950365,0.2553744760026004,0.49559505929296777,0.1862180277522473,1.0,0.0,0.08596778912985034,0.0,0.026927805046797065,0.0,0.2197735829895713,0.0,0.007215977832570309,0.0,0.10899839405452316,0.0,0.09826457365959823,0.0,0.34351100606799256,0.0,0.10934087121909702,1.260348576508889,1.3399562831104421,1.0
002554,40386921,27603,5459.723412957432,8463.917369085078,0.45091088544313807,-1.4221548842572256,0.16696910368581946,0.21292024217444058,0.5090371954821711,0.0,0.789901958606847,0.210098041393153,1.397963736824602,0.12914784962191106,1.210098041393153,1.339245891015064,0.06030329967466448,0.2980110857515487,0.3902836648190414,0.19947107198492917,1.0,0.0,0.09214582116819453,0.0,0.018927637489374344,0.0,0.20752069710884868,0.0,0.005399545065591903,0.0,0.10005127650112272,0.0,0.06691782718469674,0.0,0.3901841638286811,0.0,0.11885303165349,1.339245891015064,1.397963736824602,1.0
002673,17873730,14369,4997.662497214416,6087.242856217019,0.8384979523492864,-1.246214245224122,0.1920600232855705,0.22976507981266361,0.4569332198707265,0.0,0.6946457174859416,0.30535428251405833,1.3356915428396872,0.03510811677249237,1.3053542825140583,1.3404623992865505,0.04670565125466257,0.3707982462245111,0.3414294662119841,0.2556893311991092,1.0,0.0,0.09143698601243277,0.0,0.02980469101860664,0.0,0.22340496359741363,0.0,0.006360116215249978,0.0,0.07899380823141,0.0,0.1130662150541605,0.0,0.30080995964468527,0.0,0.15612326022604123,1.3404623992865505,1.3356915428396872,1.0
002766,8912480,6020,5838.7939499618515,5199.4534021552245,4.521213366211091,1.8730053676372185,0.22695433818645316,0.16961002998043193,0.4933928603486347,0.30314570130872664,0.1220647900472147,0.003927077536218875,1.3833500888641546,0.0968284921817496,0.4330646464283791,0.5298931386101287,0.011347099797138396,0.4186046511627907,0.32906976744186045,0.26578073089701,0.1760797342192691,0.0703905085902016,0.01955684613037,0.020095416763908587,0.0,0.11371088630773926,0.04989632515304382,0.005363265892321778,0.0006395526273270739,0.10152348167962229,0.004375886397501032,0.12067348257724,0.0003814875320898336,0.28523755453027666,0.04823573236629984,0.15701353607525628,0.0029060373768019674,0.5298931386101287,1.3833500888641546,1.0
002803,17615057,29590,2706.8215512943525,1754.9996640264808,0.8902600251024892,-0.21332053403888418,0.19479164898529708,0.17750155449397637,0.4629219195827751,0.0,0.7672813093934354,0.2327186906065646,1.2981370426448238,0.0906287161035017,1.2327186906065646,1.3233474067100663,0.058639424215317607,0.3801622169651909,0.2877661372085164,0.23484285231497126,1.0,0.0,0.1337771430430228,0.0,0.03100773389492864,0.0,0.16972479850618707,0.0,0.00777675598778931,0.0,0.11825633036555033,0.0,0.07653531861974673,0.0,0.3455230374786752,0.0,0.11739888210409992,1.3233474067100663,1.2981370426448238,1.0
002825,18470292,28475,2160.8465034386836,2860.5931530613398,0.08479535962100981,0.3020980683660146,0.22610514224680367,0.19358345823661044,0.44234882697035866,0.2644954394873671,0.2521980161439787,0.022041882174900104,1.3043862544241314,0.022660226486944546,0.560777219981146,0.5834374464680906,0.011230217692281202,0.3384723441615452,0.3842669007901668,0.24161545215100966,0.283441615452151,0.0754061170229469,0.03256407640983694,0.028549954705642987,0.0014424244078003747,0.09338666654539084,0.09372585988353622,0.005038685907077159,0.0014322459006062276,0.09848913054541855,0.012184160380355654,0.11274185594900178,0.0026899953720276866,0.19398274807999788,0.11372391947024985,0.11816494292564514,0.016477216494465815,0.5834374464680906,1.3043862544241314,1.0
002830,2603600,6652,1439.782188559835,1663.0029730705091,0.2545062414514323,2.574532634473503,0.1884698110308803,0.15459363957597172,0.3568904593639576,0.23989860193578122,0.16738362267629436,0.017936703026578585,1.056844369334767,0.013827008757105519,0.4431556306652328,0.4569826394223383,-0.0007681671531725332,0.251052315093205,0.21978352375225496,0.29419723391461217,0.18896572459410704,0.17779228760178215,0.04136580119834076,0.07570287294515286,0.00518512828391458,0.09083576586265171,0.05457827623290828,0.007566446458749424,0.0016131510216623138,0.08595790444000614,0.0049162697803041945,0.0942925180519281,0.0033031187586418805,0.22019511445690582,0.06652327546474113,0.06233676447995084,0.00783530496235981,0.4569826394223383,1.056844369334767,1.0
002920,4324725,16783,672.6195263807899,991.6250925773113,0.933424990755451,1.0000518308065685,0.17754909271687797,0.20914994595032055,0.4015397510824388,0.22717652567504293,0.27670799877448854,0.04292342287659909,1.189778540832076,0.014840712415240265,0.5897313702027296,0.6045720826179699,0.019278127510997813,0.2971459214681523,0.37210272299350533,0.23208008103438002,0.25162366680569626,0.14273716825925348,0.03720467775407685,0.029759117631756933,0.00206024660527548,0.10355155530120412,0.09824578441403789,0.004784119221453388,0.002568487013625144,0.06762811508246189,0.005203105399765303,0.1006482493106498,0.004069622924000948,0.13927521403094995,0.1360544312066085,0.0919850395111828,0.03422506633369752,0.6045720826179699,1.189778540832076,0.9999999999999999
002972,4866536,8484,2291.662691662793,2627.057191427376,2.518454664175905,2.422893400868963,0.18283477200209758,0.14433099847612346,0.4071701103207703,0.23211869798148005,0.13961347455356335,0.015100268445563744,1.1415059911197616,0.08000433984254923,0.40193270942617093,0.48193704926872016,0.007014188326152318,0.23173031588873172,0.23102310231023102,0.20674210278170674,0.17597831211692597,0.19027702661605708,0.037792795532592384,0.03621343805943283,0.0013808589929263854,0.09450500314802973,0.043713639434702634,0.005153563027171688,0.0009587928662194218,0.08377211223753404,0.004228880665837056,0.09312825385448706,0.0017055252442394343,0.24461341701777198,0.05387815892043129,0.09762344304038849,0.011055091342178502,0.48193704926872016,1.1415059911197616,0.9999999999999999
300009,11295736,10829,4046.28781525149,3617.592585317825,2.7742522774826863,0.5435033487494585,0.19160858575306647,0.20627394266296592,0.49566960488453343,0.3257461045477692,0.22048080797922331,0.006307424323656289,1.3892217381850993,0.09778707646850104,0.5588417611743051,0.6566288376428061,0.024753057259836817,0.4287561178317481,0.346200018468926,0.30676886139071013,0.2313232985501893,0.057351995478647874,0.02628195276518502,0.022805065557481158,8.852898120140201e-06,0.10765248054664167,0.0894431314612877,0.008815361832110806,0.00036296882292574824,0.06763445958722832,0.005903023937528285,0.11726132763726065,0.0008097745910492242,0.21482672753683338,0.09885269981522231,0.17686434952091656,0.005125828011561176,0.6566288376428061,1.3892217381850993,0.9999999999999999
